index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
232,520,120,120,80,120,80,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T16:57:10+00:00,"C1: O texto apresenta muitos desvios gramaticais de pontuação, concordância e estruturação sintática, além de problemas recorrentes de construção frasal que evidenciam instabilidade no domínio da norma culta escrita. || C2: A redação apresenta o texto dissertativo-argumentativo com repertório produtivo e defesa de ponto de vista, atendendo ao tema da educação sexual na escola. No entanto, o projeto de texto apresenta falhas na introdução e a argumentação carece de maior aprofundamento crítico e "
235,520,120,120,80,120,80,40.0,120.0,40.0,40.0,0.0,240.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:02:17+00:00,"C1: O texto apresenta desvios sistemáticos e graves à norma culta escrita, caracterizados por forte marca de oralidade, múltiplos erros de acentuação, ortografia, pontuação deficiente e problemas de concordância ao longo de toda a redação, demonstrando domínio precário da modalidade escrita formal. || C2: O texto apresenta o tipo dissertativo-argumentativo, embora com marcas de oralidade e desvios estruturais frequentes. O tema dos povos indígenas e sua cultura é desenvolvido, sem tangenciamento"
248,520,120,120,80,120,80,120.0,160.0,120.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:07:52+00:00,"C1: O texto apresenta boa estrutura e domínio geral da norma culta, mas contém pequenos desvios pontuais, como o uso equivocado de 'más' e uma vírgula inadequada entre sujeito e predicado. Tais ocorrências revelam alguns desvios que não comprometem seriamente a compreensão, justificando a nota 120 na competência 1. || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema sob o tipo dissertativo-argumentativo, com tese clara, argumentos pertinentes e repertório soc"
256,520,120,120,80,120,80,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:11:26+00:00,"C1: O texto apresenta alguns desvios gramaticais e ortográficos, como problemas de concordância, ausência de acentuação e pontuação inadequada, mas que não comprometem gravemente a compreensão global da mensagem. A estrutura sintática é predominantemente correta, justificando a nota 120 na competência 1. || C2: A redação apresenta o gênero dissertativo-argumentativo com introdução, desenvolvimento e conclusão, e desenvolve o tema sem tangenciamento. No entanto, há limitações na consistência do p"
268,560,120,120,120,120,80,40.0,120.0,120.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:20:00+00:00,"C1: O texto apresenta inumeros desvios gramaticais graves e sistematicos, abrangendo pontuacao, concordancia, regencia, crase e ortografia, o que demonstra dominio precario da norma culta escrita e justifica a nota minima na competencia 1. || C2: A redação apresenta o gênero dissertativo-argumentativo com estrutura de introdução, desenvolvimento e conclusão, além de abordar o tema das notícias falsas sem tangenciá-lo. No entanto, o repertório sociocultural é ausente ou não legitimado, e a argume"
273,560,120,160,120,160,0,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:22:52+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de concordância, falta de acentuação e inadequações pontuais de regência e pontuação. Contudo, esses desvios não chegam a comprometer a compreensão global da mensagem, situando o desempenho na faixa de 120 pontos. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, desenvolvendo o tema sobre o patrimônio histórico brasileiro com uma tese, argumentos e proposta de intervenção."
278,560,120,80,120,120,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:25:33+00:00,"C1: O texto apresenta alguns desvios gramaticais e sintáticos, destacando-se o erro de concordância verbal ('Cabe aos pais e à escola oferecem') e a ausência de crase. No entanto, a estrutura geral permite a compreensão e os desvios não comprometem totalmente a modalidade escrita formal. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura, contendo introdução, desenvolvimento e conclusão, além de desenvolver o tema da intolerância religiosa de forma clara. No e"
281,560,120,160,120,120,40,120.0,160.0,120.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:28:40+00:00,"C1: O texto apresenta alguns desvios gramaticais, principalmente relacionados à acentuação (propéra, pratica, economicas, liquida) e à pontuação (vírgulas mal empregadas e espaçamento incorreto), mas que não chegam a comprometer a compreensão global da mensagem. || C2: O texto apresenta boa compreensão da proposta, desenvolvendo o tema da desigualdade social e da fome sob uma perspectiva dissertativo-argumentativa clara. Há uso produtivo de repertório sociocultural legitimado (Zygmunt Bauman e d"
283,560,120,120,120,120,80,120.0,120.0,80.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:32:35+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de pontuação, concordância, crase, ortografia e regência. No entanto, a estrutura sintática é predominantemente compreensível e não compromete totalmente a legibilidade da redação, justificando a nota 120. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, além de desenvolver o tema sem tangenciamento. No entanto, o repertório legitimado é po"
284,560,120,120,120,120,80,80.0,120.0,80.0,40.0,0.0,320.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:35:33+00:00,"C1: O texto apresenta diversos desvios gramaticais e estruturais, com destaque para falhas graves de pontuação, como a separação entre sujeito e predicado por vírgula, além de problemas de concordância e regência. A densidade e a reincidência dessas falhas comprometem a norma culta, justificando a nota 80. || C2: A redação apresenta o gênero dissertativo-argumentativo com tese e projeto de texto medianos, desenvolvendo o tema da privatização do saneamento básico sem tangenciamento. Contudo, há l"
286,560,120,120,80,120,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:38:30+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua escrita, com estrutura sintática complexa bem desenvolvida e raras falhas pontuais de gramática. A densidade e a gravidade dos desvios encontrados são mínimas em relação ao tamanho da redação, justificando a nota 160 na competência 1. || C2: A redação apresenta o tema de forma clara e desenvolve o texto sob o tipo dissertativo-argumentativo, com tese e projeto de texto evidentes. Há uso produtivo de repertório sociocultural legitim"
294,560,120,120,80,120,120,80.0,120.0,120.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:40:39+00:00,"C1: O texto apresenta muitos desvios gramaticais e de estrutura sintatica, incluindo problemas recorrentes de pontuacao, desvios de concordancia e acentuacao, alem de inadequacoes de registro e elementos coesivos precarios que afetam a fluidez da norma culta. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com tese e projeto de texto perceptíveis, embora com um desenvolvimento centrado em argumentos de senso comum e uma estrutura frasal por vezes truncada. O tema da crimina"
295,560,120,120,120,120,80,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:45:36+00:00,"C1: O texto apresenta muitos desvios gramaticais e estruturais, com destaque para falhas de regência, problemas recorrentes de pontuação (principalmente uso inadequado de vírgulas que fragmentam a estrutura sintática) e construções frasais truncadas. Tais desvios revelam instabilidade no domínio da norma culta escrita, justificando a nota 80. || C2: O texto apresenta o tipo dissertativo-argumentativo, com uma tese perceptível e desenvolvimento temático sobre o papel da mulher, mas com um projeto"
317,600,120,120,120,120,120,80.0,120.0,80.0,120.0,120.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T17:55:13+00:00,"C1: O texto apresenta muitos desvios gramaticais e estruturais, incluindo erros de pontuação grave (separação de sujeito e predicado), concordância, regência e acentuação. A densidade de desvios compromete a fluidez e revela um domínio medianamente precário da norma culta. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e compreende o tema proposto sem tangenciá-lo. No entanto, o texto apresenta um desenvolvimento predominantemen"
319,600,120,120,120,120,120,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:00:10+00:00,"C1: O texto apresenta alguns desvios gramaticais e de pontuação, principalmente falhas de isolamento por vírgulas e problemas pontuais de regência e acentuação, mas que não chegam a comprometer a clareza global da leitura. || C2: O texto apresenta o tema da manipulação política por meio das redes sociais e adota o tipo dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto, o repertório sociocultural é legitimado mas pouco produtivo, e a argumentação apresenta certa s"
321,600,120,120,120,120,120,120.0,160.0,160.0,120.0,0.0,560.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:04:18+00:00,"C1: O texto apresenta alguns desvios gramaticais e pontuais, como problemas de concordância verbal, inadequações de pontuação (separação incorreta entre sujeito e predicado) e um erro ortográfico ('ascenção'). No entanto, os desvios não comprometem a compreensão global da mensagem e o registro formal é predominantemente mantido. || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema sob o tipo dissertativo-argumentativo, com projeto de texto claro e uso produtiv"
322,600,120,120,120,120,120,120.0,160.0,120.0,120.0,0.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:07:45+00:00,"C1: O texto apresenta alguns desvios gramaticais, como imprecisoes de regencia e vocabulario, alem de construcoes sintaticas repetitivas, mas que nao chegam a comprometer gravemente a compreensao global da mensagem. || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema dissertativo-argumentativo com clareza, utilizando repertório produtivo e mantendo a estrutura exigida. Apresenta poucas falhas no projeto de texto, com argumentação consistente ao longo dos parágrafos. || C3: O"
325,600,120,120,120,120,120,160.0,160.0,120.0,120.0,0.0,560.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:10:52+00:00,"C1: O texto apresenta poucos desvios gramaticais graves, concentrando-se principalmente em falhas de digitação e coesão pontual, como repetições lexicais e pontuação inadequada. A estrutura sintática é predominantemente bem construída, revelando bom domínio da norma culta. || C2: O texto apresenta boa compreensão do tema e desenvolve o tipo textual dissertativo-argumentativo com clareza e progressão lógica, além de mobilizar repertório sociocultural produtivo. Contudo, há pequenas falhas na argu"
328,600,120,160,80,160,80,160.0,160.0,160.0,160.0,0.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:13:31+00:00,"C1: O texto apresenta poucos desvios gramaticais, destacando-se apenas o uso inadequado e repetido da crase antes de 'distância' e uma falha pontual de pontuação. A estrutura sintática e o registro formal são mantidos com boa qualidade ao longo de toda a redação. || C2: O texto apresenta o tema de forma adequada, desenvolvendo a discussão dentro do tipo textual dissertativo-argumentativo, com projeto de texto perceptível e boa defesa de ponto de vista. No entanto, há leves deslizes na delimitaçã"
330,600,120,120,120,120,120,80.0,120.0,80.0,80.0,120.0,480.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:15:37+00:00,"C1: O texto apresenta diversos desvios gramaticais e estruturais que afetam a norma culta, destacando-se falhas de pontuação, concordância e regência. A densidade e a gravidade dessas incorreções justificam a atribuição da nota 80 na competência 1. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, e aborda o tema da intolerância religiosa sem tangenciamento. No entanto, há limitações no repertório sociocultural legitimado e a argumentação "
336,600,120,120,120,120,120,120.0,160.0,120.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:17:38+00:00,"C1: O texto apresenta alguns desvios gramaticais pontuais, com destaque para o uso inadequado do acento indicativo de crase diante de pronomes demonstrativos e artigos indefinidos. No entanto, a estrutura sintática é bem desenvolvida e os desvios não comprometem a compreensão global da norma culta. || C2: A redação apresenta o tema da equidade de direitos trabalhistas para as mulheres de forma clara, atendendo à estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão. Co"
338,600,120,120,120,120,120,80.0,160.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:20:04+00:00,"C1: O texto apresenta muitos desvios gramaticais e estruturais ao longo de sua extensão, incluindo problemas graves de pontuação, concordância, flexão verbal e paralelismo sintático. Tais falhas demonstram domínio mediano da norma culta escrita, justificando a nota 80 na competência 1. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, contendo tese, desenvolvimento com repertório produtivo e proposta de intervenção. O tema foi abordado de forma completa, sem tange"
339,600,120,120,120,120,120,80.0,120.0,120.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:22:36+00:00,"C1: O texto apresenta muitos desvios gramaticais de várias naturezas, com destaque para falhas recorrentes de concordância, regência e pontuação que evidenciam instabilidade no domínio da norma culta da escrita. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema dos discursos de ódio nas redes sociais. No entanto, há limitações no repertório sociocultural legitimado e falhas pontuais na construção argumentativa e "
341,600,120,120,120,120,120,120.0,120.0,80.0,120.0,0.0,440.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:25:21+00:00,"C1: O texto apresenta alguns desvios gramaticais de pontuação, regência, crase e concordância, além de inadequações pontuais na norma-padrão. No entanto, os desvios não chegam a comprometer gravemente a inteligibilidade e a estrutura sintática global da redação. || C2: A redação apresenta o tema de forma adequada e desenvolve o texto em prosa sob o tipo dissertativo-argumentativo, contendo introdução, desenvolvimento e conclusão. No entanto, o repertório legitimado é escasso (citação genérica da"
346,600,120,120,120,120,120,80.0,120.0,80.0,80.0,120.0,480.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:28:02+00:00,"C1: O texto apresenta muitos desvios gramaticais de pontuação, regência, acentuação e estrutura sintática ao longo dos parágrafos. Embora a comunicação não esteja totalmente comprometida, a frequência e a gravidade dos erros justificam a nota 80 na competência 1. || C2: O texto apresenta o tema da reforma do ensino médio dentro do gênero dissertativo-argumentativo, com tese e desenvolvimento perceptíveis. No entanto, a estrutura argumentativa apresenta mediana consistência, com traços de projeto"
348,600,120,120,120,120,120,80.0,120.0,80.0,80.0,160.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:29:07+00:00,"C1: O texto apresenta diversos desvios gramaticais e estruturais ao longo dos parágrafos, incluindo problemas sérios de pontuação, construção sintática e inadequações vocabulares. A densidade e a gravidade dessas falhas justificam a nota 80 na competência 1. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e aborda o tema do analfabetismo funcional sem tangenciamento. No entanto, o repertório sociocultural é ausente ou não legitim"
355,600,120,120,120,120,120,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:30:50+00:00,"C1: O texto apresenta muitos desvios gramaticais e estruturais, com destaque para a ausência de acentos diferenciais obrigatórios, falhas pontuais de pontuação, inadequações de registro e problemas na estruturação sintática. A densidade de desvios compromete a formalidade exigida pela norma-padrão do ENEM, justificando a nota 80. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, desenvolvendo o tema sobre a desigualdade de gênero e a discriminação contra a mulher. No entanto,"
364,600,120,120,120,120,120,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:33:10+00:00,"C1: O texto apresenta alguns desvios gramaticais de média gravidade, como uma falha de concordância verbal e problemas pontuais de pontuação (separação indevida de orações por ponto final e falta de vírgula). No entanto, tais desvios ocorrem em meio a uma estrutura predominantemente correta e não chegam a comprometer de forma severa a inteligibilidade do texto. || C2: O texto apresenta boa aplicação do tipo dissertativo-argumentativo, com repertório sociocultural produtivo e desenvolvimento clar"
365,600,120,120,120,120,120,120.0,160.0,120.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:35:08+00:00,"C1: O texto apresenta alguns desvios de pontuacao, como isolamento incorreto de aposto e uso de virgula separando o sujeito do predicado, alem de falhas pontuais de crase. No entanto, o dominio da norma culta e satisfatorio e os desvios nao comprometem a compreensao global da mensagem. || C2: A redação apresenta o tema de forma adequada e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com projeto de texto claro e uso de repertório sociocultural produtivo. Contudo, há peq"
368,600,120,120,120,120,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:37:02+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de pontuação (vírgulas entre orações e termos essenciais), erro ortográfico pontual ('conta' em vez de 'contra') e falhas de concordância/regência. No entanto, os desvios não chegam a comprometer gravemente a legibilidade e a compreensão global da proposta. || C2: A redação apresenta o tema dos discursos de ódio nas redes sociais e desenvolve o texto integralmente sob o modelo dissertativo-argumentativo, "
379,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:41:42+00:00,"C1: O texto apresenta alguns desvios gramaticais, como problemas de pontuação, concordância e colocação pronominal, mas que não chegam a comprometer a compreensão global da mensagem. || C2: A redação apresenta o tema dos impactos ambientais causados por indústrias e desenvolve o texto em formato dissertativo-argumentativo, embora com traços expositivos predominantes. Há uso de repertório sociocultural produtivo (Revolução Industrial), mas a estrutura argumentativa apresenta mediana consistência "
385,600,120,120,120,120,120,120.0,120.0,80.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:43:47+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de concordância verbal e regência, além de falhas de pontuação e acentuação. No entanto, tais desvios não chegam a comprometer a compreensão geral da mensagem veiculada. || C2: A redação apresenta o tipo dissertativo-argumentativo, com tese e desenvolvimento, mas o repertório sociocultural é pouco produtivo e a argumentação é mediana. Há compreensão do tema da intolerância religiosa, embora o desenvolvime"
387,600,120,120,120,120,120,80.0,120.0,120.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:46:23+00:00,"C1: O texto apresenta vários desvios gramaticais e estruturais ao longo dos parágrafos, incluindo problemas de concordância, construção frasal truncada, erros de ortografia e inadequação no uso de pronomes relativos. A densidade e a natureza dessas falhas demonstram controle mediano da norma culta escrita, justificando a nota 80 na competência 1. || C2: A redação apresenta o tema das Doenças Sexualmente Transmissíveis entre jovens e desenvolve um texto de estrutura dissertativo-argumentativa, co"
388,600,120,160,120,120,80,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:48:05+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua escrita, com estrutura sintática complexa bem desenvolvida e raras falhas. Observa-se apenas um desvio pontual de ortografia ('infecctados'), o que justifica a pontuação 160. || C2: A redação desenvolve adequadamente o tema da importância das vacinas dentro da estrutura dissertativo-argumentativa, apresentando tese, argumentos consistentes e proposta de intervenção. Apresenta repertório sociocultural produtivo, mas com pequenas fal"
390,600,120,120,120,120,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:49:03+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua escrita, com estrutura sintática complexa bem desenvolvida e escolha vocabular adequada. Foram identificados apenas desvios pontuais e de menor gravidade, o que justifica a nota 160. || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema do desafio da previdência social sob o tipo dissertativo-argumentativo, estruturado com introdução, desenvolvimento e conclusão. Apresenta projeto de texto estraté"
392,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:51:26+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas pontuais de concordância, regência, crase e falhas de pontuação/espaçamento, mas que não comprometem gravemente a inteligibilidade geral. || C2: A redação apresenta o tema dos direitos e valorização dos povos indígenas de forma adequada, desenvolvendo o texto sob o tipo dissertativo-argumentativo com introdução, desenvolvimento e conclusão. Contudo, há limitações no repertório legitimado e na consistência"
398,600,120,120,120,120,120,120.0,120.0,80.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:53:07+00:00,"C1: O texto apresenta alguns desvios gramaticais, de pontuacao, problemas de construcao sintatica e presenca de marcas de oralidade/informalidade (registro), mas que nao chegam a comprometer a compreensao global da mensagem. || C2: A redação apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, mas o repertório sociocultural é predominantemente improdutivo e o tema é desenvolvido de forma mediana, tangenciando a exigência de uma discussão mais aprofundada so"
401,600,120,120,120,120,120,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:54:30+00:00,"C1: O texto apresenta diversos desvios gramaticais de naturezas variadas, como problemas de regência, crase, ortografia e pontuação, além de desvios de estrutura sintática que comprometem a fluidez da norma culta. || C2: A redação apresenta o texto dissertativo-argumentativo com tese e projeto de texto medianos, mas demonstra limitações no repertório sociocultural legitimado e na consistência da argumentação ao longo dos parágrafos. || C3: O projeto de texto apresenta falhas na organização e na "
402,600,120,120,120,120,120,40.0,120.0,80.0,80.0,160.0,480.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:55:38+00:00,"C1: O texto apresenta uma alta densidade de desvios gramaticais graves e sistemáticos, abrangendo pontuação, concordância, ortografia, acentuação, regência e estrutura sintática. Tais falhas recorrentes revelam domínio precário da norma culta da língua escrita, justificando a nota mínima na competência 1. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema da saúde mental e suicídio juvenil. No entanto, há falhas m"
404,600,120,120,120,120,120,80.0,120.0,80.0,40.0,0.0,320.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:56:46+00:00,"C1: O texto apresenta muitos desvios graves de estrutura sintática, pontuação inadequada (espaços antes de sinais), erros de concordância e ortografia, além de inadequações no uso de conectivos e vocabulário. Tais falhas prejudicam a clareza e revelam instabilidade no domínio da norma culta escrita. || C2: A redação apresenta o tipo dissertativo-argumentativo e aborda o tema dos agrotóxicos, mas o texto apresenta trechos fragmentados, confusos e com forte incoerência sintática entre os parágrafo"
405,600,120,120,120,120,120,80.0,160.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:57:33+00:00,"C1: O texto apresenta vários desvios gramaticais de pontuação, concordância, regência e emprego de maiúsculas/minúsculas, além de falhas na estrutura sintática (como vírgula entre orações de forma inadequada). A densidade desses erros compromete parcialmente a norma culta, enquadrando a redação na faixa de 80 pontos. || C2: A redação apresenta o tema de forma adequada, desenvolvendo o texto sob o tipo dissertativo-argumentativo com boa estrutura e uso produtivo de repertório sociocultural legiti"
406,600,120,160,120,120,80,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:59:01+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convencao da escrita, especialmente problemas de pontuacao (separacao inadequada entre termos da oracao e uso de espacos incorretos) e concordancia. No entanto, tais desvios ocorrem com densidade moderada e nao chegam a comprometer a inteligibilidade global do texto. || C2: A redação apresenta o tema do discurso de ódio nas redes sociais de forma adequada, desenvolvendo a discussão por meio do tipo textual dissertativo-argumentativo com proje"
411,600,120,120,120,120,120,120.0,120.0,80.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T18:59:51+00:00,"C1: O texto apresenta alguns desvios gramaticais e de pontuacao, como problemas de regencia, ausencia de acentuacao e falhas na pontuacao, mas estes nao chegam a comprometer a compreensao geral da proposta. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com projeto de texto perceptível e desenvolvimento do tema (os impactos da exposição precoce à sexualidade nas redes sociais sob a ótica da psicanálise). No entanto, há trechos com tangenciamento leve na argumentação e falh"
420,600,120,160,120,120,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:02:40+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de pontuação, crase, concordância e acentuação. No entanto, tais falhas ocorrem sem comprometer gravemente a inteligibilidade e a estrutura sintática global da redação. || C2: O texto apresenta o tema da reforma da previdência e desenvolve o tipo dissertativo-argumentativo com uma estrutura mediana, contendo introdução, desenvolvimento e conclusão. Há defesa de ponto de vista, mas o repertório sociocultur"
423,600,120,120,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:04:30+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de concordância, regência e grafia (por exemplo, 'cuminaram', 'se quer' e 'apreenderem'), mas que não chegam a comprometer a compreensão global da mensagem, justificando a nota 120. || C2: A redação apresenta o tipo dissertativo-argumentativo, com tese e desenvolvimento, mas a abordagem do tema é mediana, pois restringe a discussão racial a dois tópicos específicos sem abranger a totalidade do problema pr"
424,600,120,120,120,120,120,120.0,160.0,120.0,120.0,0.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:06:20+00:00,"C1: O texto apresenta alguns desvios gramaticais de pontuação, concordância, crase e acentuação, mas a estrutura sintática é predominantemente bem construída e os desvios não comprometem a compreensão geral da redação. || C2: A redação apresenta o tema da violência contra a mulher de forma clara, desenvolvendo o texto integralmente sob o tipo dissertativo-argumentativo, com tese, argumentos e proposta de intervenção. Apresenta repertório sociocultural produtivo de forma implícita (contexto histó"
436,640,120,120,120,120,160,80.0,120.0,120.0,120.0,120.0,560.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:08:29+00:00,"C1: O texto apresenta muitos desvios gramaticais e estruturais, incluindo problemas graves de concordancia, pontuacao, duplicacoes e incorrecoes de regencia e acentuacao que demonstram dominio mediano da norma culta. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e aborda o tema do transumanismo. No entanto, há presencas de falhas estruturais, como desvios gramaticais e repetições na construção frasal, mantendo a argumentação em"
439,640,120,160,120,120,120,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:09:20+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como erros ortográficos pontuais ('polução', 'concientize'), problemas de pontuação (vírgula entre sujeito e predicado) e falta de crase. No entanto, esses desvios não comprometem gravemente a compreensão global da mensagem, justificando a nota 120. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura, contendo introdução, desenvolvimento e conclusão. O tema da vacinação é adequadamente"
444,640,120,160,120,120,120,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:10:00+00:00,"C1: O texto apresenta alguns desvios gramaticais e de convenções da escrita, como problemas de concordância verbal e nominal, incorreções pontuais de pontuação e um erro ortográfico ('reinscidência'). No entanto, os desvios não chegam a comprometer a compreensão global do texto, situando a avaliação no nível 120. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com tese, desenvolvimento e conclusão, além de abordar o tema da criminalidade juvenil e evasão escolar. No entanto"
445,640,120,120,120,160,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:10:58+00:00,"C1: O texto apresenta alguns desvios gramaticais de média gravidade, como inadequações em crase, regência, acentuação e pontuação. Contudo, tais falhas não chegam a comprometer a compreensão global da proposta de redação. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, desenvolvendo o tema do feminicídio e da violência contra a mulher com projeto de texto estratégico e uso de repertório sociocultural produtivo. Contém apenas pequenos desvios gramaticais pontuais"
448,640,120,160,120,120,120,80.0,120.0,80.0,120.0,120.0,520.0,1,gemini-3.5-flash-lite,mts2,2026-09-04T19:11:49+00:00,"C1: O texto apresenta muitos desvios gramaticais, com forte incidência de falhas graves de pontuação (vírgulas entre termos que não devem ser separados) e problemas pontuais de escolha lexical e acentuação. Tais inadequações estruturais prejudicam a fluidez da leitura, justificando a nota 80 na competência 1. || C2: O texto apresenta o tipo dissertativo-argumentativo, com tese e desenvolvimento perceptíveis, mantendo-se dentro do tema proposto sem tangenciamento. No entanto, a argumentação apres"
