index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
284,560,120,120,120,120,80,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:10:40+00:00,"C1: O texto apresenta vários desvios gramaticais graves, como erros recorrentes de pontuação (vírgulas separando sujeito e predicado, e entre orações de forma inadequada), falhas de crase ('á população') e problemas de concordância e paralelismo sintático. A estrutura frasal é frágil e revela domínio apenas mediano da modalidade escrita formal. || C2: A redação apresenta o tema do saneamento básico e da privatização, desenvolvendo-o por meio do tipo textual dissertativo-argumentativo, com presen"
286,560,120,120,80,120,120,160.0,200.0,200.0,160.0,120.0,840.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:11:29+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal da língua portuguesa, com estrutura sintática complexa bem elaborada e escolha de registro adequada. Observam-se apenas mínimos desvios pontuais, como no trecho 'tendo em vista a importâncias dessas', que não comprometem a clareza e a qualidade global do texto. || C2: A redação apresenta excelente compreensão da proposta temática e desenvolve o texto integralmente sob o tipo textual dissertativo-argumentativo, com tese clara, a"
294,560,120,120,80,120,120,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:12:09+00:00,"C1: O texto apresenta desvios gramaticais e sintáticos consideráveis, como problemas graves de pontuação (frases longas sem a devida articulação, vírgulas separando elementos que não devem ser dissociados), além de falhas na estrutura sintática e na escolha de registro, que revelam domínio mediano da norma culta. || C2: A redação apresenta o tema da criminalidade e da impunidade no Brasil, atendendo ao recorte temático sem tangenciar ou fugir. O gênero dissertativo-argumentativo é utilizado, apr"
295,560,120,120,120,120,80,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:12:40+00:00,"C1: O texto apresenta bom domínio da norma culta, com desvios pontuais de pontuação (como vírgulas separando elementos que não devem ser separados, a exemplo de 'como também, dentro de empresas') e algumas construções sintáticas truncadas ou com escolha de registro informal ('em muitas podemos dizer', 'sem saber o quão árduo, podemos dizer'). No entanto, não há desvios graves que comprometam a compreensão geral. || C2: A redação apresenta o tema da mulher na sociedade e a questão da desigualdade"
315,560,120,120,120,120,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:13:00+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais e de convenções da escrita (como 'previonava-o', 'dps', 'hove', 'eista', além de falhas pontuais de regência e crase). Revela domínio mediano da modalidade escrita formal. || C2: A redação desenvolve o tema dentro do tipo dissertativo-argumentativo, apresentando uma tese e argumentos, embora o repertório sociocultural seja predominantemente imanente ao texto e a estrutura argumentativa apres"
316,560,120,160,80,120,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:13:21+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de pontuação (vírgulas entre sujeito e predicado ou separando o verbo de seu complemento, como em 'vive-se hoje, uma Era') e pequenas falhas de regência ou concordância. A estrutura sintática é predominantemente complexa e bem desenvolvida, mas esses deslizes gramaticais impedem notas superiores. || C2: A redação apresenta o tema da gravidez na adolescência e utiliza o tipo dissertativo-argumentativo com introdução, desen"
317,600,120,120,120,120,120,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:13:49+00:00,"C1: O texto apresenta desvios gramaticais graves e recorrentes, como falhas de regência ('devido os padrões'), problemas de pontuação que isolam elementos sintáticos obrigatórios (vírgulas entre sujeito e predicado) e inadequações no uso de acentuação ('frisas' e 'substancia'). A estrutura sintática também demonstra problemas frequentes de paralelismo e fragmentação. || C2: A redação apresenta o tema dos padrões de beleza e desenvolve o texto no formato dissertativo-argumentativo, embora com pre"
319,600,120,120,120,120,120,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:14:38+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com poucos desvios gramaticais, destacando-se falhas pontuais de regência ('acompanhada a uma outra realidade'), pontuação (falta de vírgulas obrigatórias para isolar elementos) e construção sintática ('Isso com o O bombardeamento'). || C2: O texto apresenta o tema da manipulação do comportamento do usuário pelo controle de dados de forma clara e desenvolve o tipo textual dissertativo-argumentativo com uma estrutura com introdução, "
321,600,120,120,120,120,120,160.0,160.0,160.0,160.0,0.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:15:07+00:00,"C1: A redação apresenta boa estrutura sintática e domínio satisfatório da norma culta, com raros desvios pontuais, como o uso inadequado de vírgula separando sujeito e predicado ('o alvo dessas matérias, pode requerer') e um pequeno deslize ortográfico ('ascenção'). A escolha de registro é formal e adequada ao gênero dissertativo-argumentativo. || C2: A redação desenvolve adequadamente o tema proposto dentro do tipo textual dissertativo-argumentativo, apresentando tese clara, argumentos consiste"
322,600,120,120,120,120,120,160.0,120.0,160.0,120.0,0.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:15:39+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática complexa bem elaborada e raras falhas pontuais (como a repetição de termos e pequenos deslizes de pontuação). O vocabulário é adequado e a escolha de registro demonstra maturidade na escrita formal. || C2: A redação apresenta o tema da preservação do patrimônio histórico e cultural de forma compreendida, sem tangenciamento, e utiliza o tipo textual dissertativo-argumentativo com presença de projeto de texto e desenvo"
325,600,120,120,120,120,120,120.0,120.0,120.0,160.0,0.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:16:28+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte, mas comete alguns pequenos desvios gramaticais e repetições lexicais evidentes, como 'crenças, valores, crenças e valores' e 'é externas é', revelando controle mediano da modalidade escrita formal. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusão, além de mobilizar repertório sociocultural. No entanto, o tema é abordado de forma um pouco genérica e a "
328,600,120,160,80,160,80,160.0,160.0,160.0,160.0,0.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:17:08+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com boa estrutura sintática e escolha adequada de vocabulário. Ocorrem apenas pequenos desvios pontuais, como um espaçamento incorreto antes de vírgula ('à distância , com a prerrogativa') e uma leve falha de concordância na conclusão ('como a utilização de computadores e internet para dar suporte e apoio à educação devem'), o que impede a nota máxima. || C2: A redação apresenta excelente domínio do tipo dissertativo-argumenta"
330,600,120,120,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:17:26+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação aceitável, mas contém desvios gramaticais e de concordância evidentes, como 'é necessário a conscientização' e falhas de regência e pontuação (uso excessivo de travessões de forma inadequada), demonstrando domínio mediano da norma culta. || C2: A redação apresenta o tema da intolerância religiosa e desenvolve o texto no formato dissertativo-argumentativo, com introdução, desenvolvimento e conclusão. No entanto, o projeto de texto e a argu"
336,600,120,120,120,120,120,160.0,160.0,160.0,120.0,120.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:17:55+00:00,"C1: A redação apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem elaborada e poucos desvios gramaticais. O registro formal é mantido ao longo de todo o texto, demonstrando boa escolha vocabular e pontuação adequada. || C2: A redação apresenta o tema de forma clara e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com projeto de texto estratégico e boa argumentação. Contudo, a presença de desvios pontuais na estrutura sint"
338,600,120,120,120,120,120,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:18:17+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com deslizes pontuais de concordância e paralelismo sintático, além de construções truncadas (como 'como exemplificações: empresas não contratam... o que ocasionar...'). Há também pequenos problemas de pontuação e regência ao longo da redação. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, contendo tese, desenvolvimento de argumentos consistentes e proposta de intervenção. O tema foi plenamente compreendi"
339,600,120,120,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:19:18+00:00,"C1: O texto apresenta boa estrutura sintática, mas com desvios gramaticais evidentes, como concordâncias incorretas ('avanços tecnológico'), problemas de pontuação (vírgulas separando sujeito e predicado) e inadequações no uso de pronomes relativos ('ao qual', 'cujo, o alvo'). A escolha de registro é predominantemente formal, mas há falhas na coesão e na construção frasal. || C2: A redação desenvolve o tema dissertativo-argumentativo, apresentando repertório produtivo e projeto de texto com intr"
341,600,120,120,120,120,120,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:19:57+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com raros desvios gramaticais (como a ausência de vírgula após o adjunto adverbial deslocado 'Segundo a OMS' e a crase inadequada em 'reverter à situação'). A estrutura sintática é predominantemente bem construída e o vocabulário é adequado ao registro formal. || C2: O texto apresenta o tema do suicídio entre os jovens de forma adequada, atendendo ao tipo dissertativo-argumentativo com uma introdução, desenvolvimento e conclusão per"
346,600,120,120,120,120,120,80.0,120.0,120.0,120.0,120.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:20:16+00:00,"C1: O texto apresenta desvios graves à norma culta, como o uso indevido de próclise ('necessita-se'), falhas de concordância e pontuação, além de repetições de palavras e inadequações pontuais na escolha lexical ('obstaculo', 'iram', 'mestre'). || C2: O texto apresenta o tema da reforma do ensino médio dentro do tipo dissertativo-argumentativo, com presença de projeto de texto e embasamento argumentativo. No entanto, o desenvolvimento apresenta marcas de oralidade, algumas falhas pontuais de est"
348,600,120,120,120,120,120,120.0,120.0,120.0,80.0,80.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:21:00+00:00,"C1: O texto apresenta estrutura sintática boa e domínio razoável da escrita formal, mas com desvios pontuais de pontuação (vírgulas separando sujeito e predicado de forma incorreta), uso de acentuação inadequada ('quê') e pequenos deslizes de construção e vocabulário ('retrocedencia'). || C2: A redação desenvolve o tema do analfabetismo funcional dentro do gênero dissertativo-argumentativo, apresentando tese e argumentos. No entanto, o texto apresenta uma estrutura embrionária ou mediana, com li"
355,600,120,120,120,120,120,120.0,120.0,80.0,40.0,0.0,360.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:21:22+00:00,"C1: O texto apresenta um bom domínio da norma culta, com estrutura sintática geralmente bem desenvolvida e escolha de vocabulário adequada. No entanto, há alguns desvios gramaticais e de pontuação, como problemas de concordância ('mulheres vem', 'Mulheres tm direito') e inadequações pontuais na pontuação que impedem a atribuição de notas superiores. || C2: A redação apresenta o tema da valorização da mulher e da desigualdade de gênero, desenvolvendo-o de forma compreensível e sem tangenciamento."
364,600,120,120,120,120,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:21:42+00:00,"C1: A redação apresenta boa estrutura sintática e emprego predominantemente correto da norma culta, com apenas pequenos desvios pontuais (como em 'número de mortes causados' e 'desa questão'). O registro formal é mantido e há bom domínio da pontuação e da ortografia. || C2: A redação apresenta o tema do suicídio entre os jovens de forma clara, desenvolvendo-o com um repertório produtivo e legítimo (dados do Sistema de Informação sobre Mortalidade, Ministério da Saúde e menção à série/jogo). O te"
365,600,120,120,120,120,120,120.0,120.0,160.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:22:02+00:00,"C1: O texto apresenta um bom domínio da norma culta, com estrutura sintática predominantemente bem desenvolvida e vocabulário adequado. No entanto, há pequenos desvios pontuais, como a ausência de vírgula obrigatória antes da oração reduzida no gerúndio e algumas falhas pontuais de pontuação que impedem a nota máxima. || C2: A redação apresenta o tema da fome e desenvolve um texto dissertativo-argumentativo com boa compreensão da proposta, mas a argumentação baseia-se predominantemente em senso "
368,600,120,120,120,120,120,120.0,120.0,160.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:22:25+00:00,"C1: O texto apresenta um bom domínio da norma culta, com desvios pontuais de pontuação (como vírgulas separando sujeito e predicado ou orações de forma inadequada) e alguns pequenos problemas de concordância e regência. No entanto, a estrutura sintática é predominantemente complexa e o registro formal é mantido. || C2: A redação apresenta o tema dos discursos de ódio na internet de forma adequada, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa com introdução, desenvolviment"
372,600,120,120,120,120,120,80.0,120.0,120.0,120.0,40.0,480.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:22:59+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como problemas de pontuação (vírgulas separando sujeito e predicado), desvios de crase ('as mudanças', 'as transformações'), concordância e estrutura sintática truncada. O repertório de desvios é amplo, caracterizando um domínio precário da norma culta. || C2: O texto apresenta o tema do livre porte de armas de forma clara, sem tangenciar ou fugir, e utiliza o tipo dissertativo-argumentativo com introdução, desenvolvimento e conclu"
379,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:23:59+00:00,"C1: O texto apresenta estrutura sintática mediana e alguns desvios gramaticais, como problemas de pontuação (vírgulas separando sujeito e predicado) e concordância, além de inadequações pontuais na escolha lexical e de registro, o que evidencia domínio razoável, mas não completo, da norma culta. || C2: A redação apresenta o tema dos impactos ambientais causados por indústrias e desenvolve um texto predominantemente dissertativo-argumentativo, com introdução, desenvolvimento e proposta de interve"
385,600,120,120,120,120,120,120.0,120.0,120.0,80.0,120.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:24:20+00:00,"C1: O texto apresenta domínio mediano da modalidade escrita formal. Há alguns desvios gramaticais e sintáticos, como em 'leis que combatem crimes... foram positivas' (concordância) e 'país esta longe' (falta de acento), além de construções frasais que poderiam ser mais precisas, revelando desvios estruturais típicos de nível intermediário. || C2: A redação desenvolve o tema da intolerância religiosa dentro do tipo dissertativo-argumentativo, apresentando uma estrutura com introdução, desenvolvim"
387,600,120,120,120,120,120,120.0,120.0,120.0,80.0,160.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:24:39+00:00,"C1: O texto apresenta estrutura sintática produtiva com alguns desvios gramaticais e de convenções da escrita, como problemas pontuais de pontuação e regência, além de construções ligeiramente truncadas (ex: uso inadequado de pronomes relativos e gerúndios desconectados). || C2: O texto apresenta o tema das Doenças Sexualmente Transmissíveis entre os jovens e desenvolve o tipo textual dissertativo-argumentativo, contendo introdução, desenvolvimento e conclusão com proposta de intervenção. No ent"
388,600,120,160,120,120,80,160.0,160.0,200.0,160.0,120.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:25:18+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem elaborada e vocabulário preciso. Há apenas um desvio pontual de grafia ('infecctados'), sendo classificado com nota 160. || C2: A redação desenvolve bem o tema proposto sobre a importância da vacinação e o retorno de doenças erradicadas, utilizando o tipo dissertativo-argumentativo com boa autonomia e repertório sociocultural produtivo. No entanto, apresenta um pequeno desvio na estr"
390,600,120,120,120,120,120,160.0,200.0,160.0,160.0,120.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:25:44+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem elaborada e escolha adequada de registro. Ocorrem apenas desvios pontuais e de menor gravidade, como pequenos problemas de espaçamento antes de pontuação e construções ligeiramente informais ou imprecisas. || C2: A redação apresenta excelente compreensão da proposta e desenvolve o tema de forma completa, sem tangenciamento. O texto é estruturado sob o modelo dissertativo-argumentativ"
392,600,120,120,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:26:04+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com estruturas sintáticas bem desenvolvidas e poucos desvios gramaticais. No entanto, há alguns pequenos deslizes pontuais, como problemas de pontuação (espaço antes da vírgula e ponto final), erros de ortografia/digitação ('perca' em vez de perda, 'sócio-fundados', 'tetam' por tentam, 'Portando' por Portanto) e falhas pontuais de concordância ou regência. || C2: A redação apresenta o tema dos direitos e valorização dos povos ind"
398,600,120,120,120,120,120,120.0,120.0,120.0,80.0,120.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:26:24+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa bem desenvolvida e poucos desvios gramaticais, destacando-se alguns pequenos problemas de pontuação (como a vírgula antes de 'estádios maravilhosos' e o espaçamento em 'lava - jato') e de pontuação/construção frasal no terceiro parágrafo. || C2: A redação apresenta o texto dissertativo-argumentativo e aborda o tema da preservação de patrimônios históricos e o contraste com gastos públicos excessivos. No entanto, o"
401,600,120,120,120,120,120,80.0,120.0,120.0,120.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:26:44+00:00,"C1: O texto apresenta desvios graves da modalidade escrita formal, como problemas de regência ('afim de' em vez de 'a fim de'), construção sintática truncada ('candidatos s eleições'), pontuação inadequada que prejudica a fluidez e desvios pontuais de concordância e escolha de registro ('marionetizar', 'evolvem'). || C2: A redação desenvolve o tema proposto dentro dos limites do tipo dissertativo-argumentativo, apresentando tese, argumentação e proposta de intervenção. No entanto, o texto aprese"
402,600,120,120,120,120,120,80.0,120.0,120.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:27:04+00:00,"C1: O texto apresenta desvios gramaticais graves e frequentes, como erros de pontuação (falta de vírgulas essenciais), concordância incorreta ('ideais iluminista é contestado'), ortografia e acentuação defasadas ('analizamos', 'convem', 'estàtisticas', 'teória', 'escola', 'inião', 'poís'), além de falhas na estrutura sintática. || C2: A redação desenvolve o tema da saúde mental e suicídio entre os jovens, atendendo ao recorte temático sem tangenciar ou fugir. Apresenta estrutura dissertativo-arg"
404,600,120,120,120,120,120,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:27:27+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como erros de pontuação que comprometem a estrutura sintática (ex: espaços antes de vírgulas e pontos), problemas sérios de regência e concordância, além de trechos com construção frasal truncada e confusa que prejudicam a fluidez do texto. || C2: A redação apresenta o tema dos agrotóxicos e utiliza o tipo textual dissertativo-argumentativo, com presença de repertório sociocultural e tese. No entanto, o texto apresenta trechos conf"
405,600,120,120,120,120,120,120.0,120.0,160.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:28:19+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com poucos desvios gramaticais e de pontuação, como o uso inadequado de vírgulas separando sujeito e predicado e problemas pontuais de concordância (ex: 'ressocialização dos mesmo', 'trabalho informar'). A estrutura sintática é predominantemente complexa e bem desenvolvida, embora haja pequenos deslizes na coesão interna dos períodos. || C2: A redação apresenta o tema do sistema carcerário brasileiro e utiliza o tipo textual diss"
406,600,120,160,120,120,80,120.0,120.0,120.0,160.0,120.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:28:39+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação aceitável, mas contém desvios pontuais de gramática e convenções da escrita, como problemas de pontuação isolando o ponto final antes de conjunções ('redes sociais .') e pequenos deslizes de concordância e regência ao longo da redação. || C2: A redação apresenta o tema do discurso de ódio nas redes sociais e desenvolve um texto dissertativo-argumentativo com repertório produtivo e projeto de texto evidente. No entanto, o gênero apresenta "
411,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:28:59+00:00,"C1: O texto apresenta bom domínio da norma culta, mas contém alguns desvios gramaticais e estruturais, como problemas de pontuação (espaço antes de vírgula), falhas de concordância/regência e inadequações pontuais na escolha vocabular e estruturação sintática (ex: 'cujo funciona', 'pelos quais ainda não deveriam saber'). || C2: A redação apresenta o tema da sexualidade na adolescência de forma mediana, compreendendo a proposta e utilizando o tipo dissertativo-argumentativo, embora com argumentaç"
420,600,120,160,120,120,80,120.0,120.0,160.0,120.0,40.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:29:19+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa e poucos desvios gramaticais. No entanto, contém alguns desvios pontuais de pontuação, concordância e regência, além de pequenos problemas ortográficos e de acentuação (como 'deficit', 'minima', 'penaões', 'nica', 'pas'). || C2: A redação apresenta o tema da reforma da previdência e utiliza o tipo textual dissertativo-argumentativo, com presença de tese, desenvolvimento e proposta de intervenção. No entanto, o tex"
423,600,120,120,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:29:40+00:00,"C1: A redação apresenta desvios gramaticais e de convenções da escrita, como erros de ortografia ('cuminaram', 'apreenderem', 'respeitas'), problemas de concordância ('elas também se faz insuficiente') e pontuação inadequada em alguns trechos. No entanto, demonstra domínio razoável da modalidade escrita formal, com estruturas sintáticas corretas e vocabulário diversificado. || C2: A redação apresenta o gênero dissertativo-argumentativo com tese, desenvolvimento de argumentos e proposta de interv"
424,600,120,120,120,120,120,120.0,120.0,120.0,120.0,80.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:29:59+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais pontuais, como crases indevidas ('à uma política', 'à respeito'), problemas de regência ('atentam contra' utilizado repetidamente com foco na amenização) e pequenos deslizes na escolha lexical e estruturação de frases. || C2: A redação apresenta o tema da violência contra a mulher e desenvolve o texto no formato dissertativo-argumentativo, com introdução, argumentos e proposta de intervenção"
436,640,120,120,120,120,160,120.0,120.0,120.0,120.0,80.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:30:19+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom domínio do vocabulário, mas contém desvios gramaticais pontuais e falhas de pontuação e paralelismo, além de algumas repetições e reestruturações truncadas evidentes na correção de trechos. || C2: A redação apresenta o tema do transumanismo e utiliza o tipo dissertativo-argumentativo, com introdução, desenvolvimento e conclusão. No entanto, o texto demonstra mediana elaboração, com trechos confusos e problemas sintáticos que prejud"
439,640,120,160,120,120,120,120.0,120.0,160.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:30:40+00:00,"C1: O texto apresenta boa estrutura sintática e vocabulário adequado, mas contém desvios pontuais de gramática e ortografia, como ausência de crase ('acesso as informações'), falhas de pontuação (vírgulas separando sujeito e predicado ou orações de forma inadequada) e um desvio ortográfico ('concientize'). || C2: O texto apresenta o tema da vacinação e o impacto das notícias falsas, desenvolvendo-o por meio do tipo textual dissertativo-argumentativo com presença de introdução, desenvolvimento e "
444,640,120,160,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:30:59+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com raros desvios gramaticais (como a concordância em 'As maiorias dos casos' e a pontuação inadequada separando sujeito e predicado em 'mas, o que tem sido'). A estrutura sintática é predominantemente complexa e bem construída, revelando adequado repertório vocabular. || C2: A redação apresenta o tema da criminalidade juvenil e evasão escolar de forma satisfatória, desenvolvendo o texto por meio do tipo dissertativo-argumentativ"
445,640,120,120,120,160,120,120.0,160.0,160.0,120.0,0.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:31:19+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com raros desvios gramaticais, como o uso inadequado da crase em 'representou à uma sociedade' e pequenos problemas de pontuação e paralelismo. A estrutura sintática é predominantemente complexa e bem construída, revelando um repertório diversificado de vocabulário, embora haja alguns deslizes pontuais de regência e pontuação. || C2: A redação apresenta o tema do feminicídio e da violência contra a mulher de forma clara, desenvolven"
448,640,120,160,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:31:39+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com desvios pontuais de pontuação, especialmente o uso inadequado de vírgulas separando orações e elementos essenciais (como sujeito e predicado), além de construções sintáticas longas que prejudicam a fluidez. || C2: A redação apresenta o tema corretamente e desenvolve o texto sob o tipo dissertativo-argumentativo, com presença de projeto de texto e argumentos. No entanto, o nível de argumentação é medianamente desenvolvido, contendo trec"
453,640,120,160,120,160,80,120.0,120.0,120.0,120.0,80.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:31:59+00:00,"C1: O texto apresenta bom domínio da norma culta, mas possui desvios pontuais de concordância e pontuação (como em 'como deve ser os presídios' e problemas com o uso de vírgulas e ponto final antes de conjunções). A escolha de registro é predominantemente formal, mas com lapsos de coloquialidade e construções frasais truncadas que impedem notas mais altas. || C2: A redação apresenta o tema do sistema prisional brasileiro dentro do tipo dissertativo-argumentativo, com uso produtivo de repertório "
456,640,120,160,120,120,120,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:55:53+00:00,"C1: A redação apresenta diversos desvios gramaticais graves, como falhas de concordância ('transtorno mentais'), regência inadequada, problemas recorrentes de pontuação (isolamento incorreto de orações e vírgulas mal empregadas) e desrespeito às normas de estruturação sintática, revelando domínio mediano da norma culta. || C2: A redação apresenta o tema do suicídio de forma compreendida e sem tangenciamento, utilizando o tipo dissertativo-argumentativo. No entanto, o texto desenvolve-se predomin"
458,640,120,160,120,120,120,80.0,120.0,80.0,120.0,120.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:56:58+00:00,"C1: O texto apresenta desvios gramaticais e sintáticos significativos, como problemas graves de pontuação (isolamento incorreto de orações e uso inadequado de reticências seguidas de pontuação), falhas de concordância e paralelismo, além de problemas na estrutura sintática (orações fragmentadas, como 'Tendo em vista, que atleta sofre...') e escolha de registro por vezes informal. || C2: A redação apresenta o texto em formato dissertativo-argumentativo, com discussão pertinente ao tema sobre mulh"
468,640,120,120,120,120,160,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:58:30+00:00,"C1: O texto apresenta estrutura sintática deficiente e frequentes desvios gramaticais, como problemas graves de pontuação (uso inadequado de interrogações e vírgulas separando sujeito e predicado), falhas de concordância e emprego de registro informal ('país leigo', 'Se por na mesma situação'). Revela domínio precário da modalidade escrita formal. || C2: A redação apresenta o tema da intolerância religiosa e desenvolve o texto em formato dissertativo-argumentativo com introdução, desenvolvimento"
486,680,120,160,120,160,120,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:59:27+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte, mas comete alguns desvios gramaticais pontuais, como problemas de concordância, falhas na acentuação ('tm'), pequenos erros de ortografia/digitação ('ois') e uso inadequado de crase ('durante à época'). || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, contendo introdução com tese, desenvolvimento com argumentos baseados em repertório produtivo (citação de Nelson Mandela) e conclusã"
