index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
295,560,120,120,120,120,80,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:20:48+00:00,"C1: O texto apresenta bom domínio da norma culta, com estruturas sintáticas complexas bem construídas. No entanto, há alguns desvios pontuais de pontuação (vírgulas separando elementos que não deveriam ser isolados, como sujeito e predicado ou verbo e complemento) e pequenos deslizes na escolha lexical e paralelismo. || C2: O texto apresenta o tema da posição da mulher na sociedade e a busca por igualdade, desenvolvendo-o por meio de um texto dissertativo-argumentativo com presença de repertório"
315,560,120,120,120,120,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:22:33+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom domínio do vocabulário, com raros desvios gramaticais (como 'previonava-o', 'dps' e alguns problemas pontuais de pontuação e concordância). O registro formal é predominante, embora haja pequenos deslizes de coloquialidade e precisão vocabular. || C2: O texto apresenta o tema do preconceito racial de forma clara e desenvolve o tipo dissertativo-argumentativo com uma estrutura com introdução, desenvolvimento e conclusão. No entanto, "
316,560,120,160,80,120,80,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:23:30+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de pontuação (como a vírgula separando sujeito e predicado em 'a adolescente não seguiria...' e 'que sejam usados...') e falhas leves de concordância e paralelismo. A estrutura sintática é predominantemente complexa e bem desenvolvida. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema da gravidez na adolescência. No entanto, o repertório s"
317,600,120,120,120,120,120,80.0,120.0,120.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:23:53+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como problemas de pontuação (vírgulas separando sujeito e predicado), falhas de regência e concordância ('devido os padrões', 'responsável pela formação... tem que ser reeducada'), além de inadequações sintáticas e ortográficas ('frisas', 'substancia'). || C2: A redação apresenta o tema dos padrões de beleza e o tipo dissertativo-argumentativo, mas a argumentação é mediana, apoiando-se em exemplos pontuais (como o caso da Andressa "
319,600,120,120,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:24:13+00:00,"C1: O texto apresenta bom domínio da norma culta, mas possui alguns desvios gramaticais e estruturais, como problemas de regência ('acompanhada a uma outra realidade') e pontuação falha em alguns trechos, além de um pequeno lapso de construção sintática no segundo parágrafo ('Isso com o O bombardeamento'). || C2: O texto apresenta o tema da manipulação do comportamento do usuário pelo controle de dados de forma clara, compreendendo a proposta e utilizando o tipo dissertativo-argumentativo, com p"
321,600,120,120,120,120,120,160.0,160.0,160.0,160.0,0.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:24:35+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática bem desenvolvida e escolha vocabular adequada. Observam-se apenas pequenos desvios pontuais, como um leve problema de pontuação (vírgula separando sujeito e predicado) e um pequeno deslize ortográfico ('ascenção'), não comprometendo a qualidade global. || C2: A redação apresenta o texto dissertativo-argumentativo com clareza, desenvolvendo o tema sobre a tensão entre liberdade de expressão e direito à intimidade de f"
322,600,120,120,120,120,120,160.0,120.0,160.0,120.0,0.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:24:58+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática complexa bem elaborada e raras falhas de pontuação ou concordância. A escolha de registro é formal e adequada ao gênero dissertativo-argumentativo. || C2: A redação apresenta o tema da preservação do patrimônio histórico e cultural e utiliza a estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão. No entanto, o texto apresenta trechos com argumentação mediana e algumas fragilidades no desen"
325,600,120,120,120,120,120,160.0,120.0,120.0,160.0,0.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:25:33+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com raros desvios pontuais (como pequenas repetições de palavras na introdução e no terceiro parágrafo). A estrutura sintática é complexa e bem elaborada, demonstrando bom uso de pontuação e escolha de registro adequado. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusão, além de mobilizar repertório sociocultural. No entanto, o texto tangencia o tema central ao foc"
328,600,120,160,80,160,80,160.0,160.0,160.0,160.0,0.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:26:09+00:00,"C1: A redação apresenta excelente domínio da norma culta, com boa escolha de registro e estrutura sintática bem desenvolvida. Há apenas um pequeno desvio pontual de pontuação (vírgula separando incorretamente o sujeito do predicado ou adjunto no terceiro parágrafo: 'a aprendizagem à distância , com a prerrogativa'). || C2: A redação apresenta um texto dissertativo-argumentativo bem desenvolvido, com repertório sociocultural produtivo (Paulo Freire) e boa compreensão da proposta sobre o ensino à "
330,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:27:17+00:00,"C1: O texto apresenta boa estrutura sintática e vocabulário adequado, mas contém desvios gramaticais pontuais, como problemas de pontuação (uso inadequado de travessões e interrogações) e falhas de concordância e paralelismo em alguns trechos. || C2: A redação apresenta o tema da intolerância religiosa e desenvolve o texto no formato dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, além de repertório sociocultural produtivo (citação da Secretaria de Direitos Humanos). No "
336,600,120,120,120,120,120,160.0,160.0,160.0,120.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:27:37+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal da língua portuguesa, com estrutura sintática complexa bem elaborada e poucos desvios gramaticais. Há um leve deslize na regência do pronome demonstrativo ('alegam àquele mais potencial do que esta última') e no uso de crase diante de pronome ('conforme às leis'). || C2: A redação apresenta o tema de forma clara e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com projeto de texto estratégico e boa argu"
338,600,120,120,120,120,120,,,,,,,0,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:28:18+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com alguns desvios gramaticais e estruturais, como problemas de pontuação (isolamento incorreto de orações e vírgulas entre sujeito e predicado), falhas de concordância ('empecilho enfrentado', 'para que se possa supera') e pequenos desvios de regência e paralelismo.|C2: A redação apresenta o tema de forma clara, desenvolvendo-o por meio de um texto dissertativo-argumentativo com repertório produtivo e boa estrutura. No entanto, há pequeno"
339,600,120,120,120,120,120,80.0,120.0,120.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:28:55+00:00,"C1: O texto apresenta desvios gramaticais e estruturais evidentes, como concordância inadequada ('avanços tecnológico'), problemas de regência e pontuação (vírgulas separando sujeito e predicado), além de falhas na escolha de registro e construção sintática (como 'ao qual discordam' e 'cujo, o alvo'). || C2: A redação desenvolve o tema dissertativo-argumentativo, apresentando repertório produtivo e projeto de texto com introdução, desenvolvimento e conclusão. No entanto, o gênero apresenta traço"
341,600,120,120,120,120,120,120.0,120.0,120.0,80.0,40.0,480.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:29:30+00:00,"C1: O texto apresenta um bom domínio da norma culta, com estrutura sintática majoritariamente correta e vocabulário adequado. No entanto, há pequenos desvios pontuais, como a ausência de vírgula obrigatória após o aposto explicativo inicial e problemas de pontuação no encadeamento de orações (uso inadequado de vírgulas separando termos coordenados sem conjunção). || C2: A redação apresenta o tema dos transtornos mentais e do suicídio e utiliza o tipo textual dissertativo-argumentativo, com prese"
346,600,120,120,120,120,120,80.0,120.0,120.0,120.0,120.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:29:53+00:00,"C1: O texto apresenta desvios gramaticais graves e recorrentes, como erro de regência ('necessita-se de uma'), problemas de concordância, repetição de palavras ('que que'), ausência de acentuação ('obstaculo', 'iram', 'seculo vinte e um', 'pacificas'), além de falhas pontuais de pontuação e estrutura sintática. || C2: A redação apresenta o tema da reforma do ensino médio e desenvolve um texto dissertativo-argumentativo com trechos de boa articulação, mas apresenta falhas na estrutura argumentati"
348,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:30:11+00:00,"C1: O texto apresenta estrutura sintática boa e domínio razoável da escrita formal, mas com desvios pontuais de pontuação (vírgulas separando sujeito e predicado de forma incorreta, como antes de orações subordinadas e termos essenciais), além de pequenas inadequações de vocabulário e escolha de registro. || C2: A redação apresenta o tema do analfabetismo funcional e desenvolve o texto sob o tipo dissertativo-argumentativo, com presença de projeto de texto e argumentação válida. No entanto, o de"
355,600,120,120,120,120,120,80.0,120.0,80.0,40.0,0.0,320.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:30:31+00:00,"C1: A redação apresenta desvios gramaticais evidentes, como ausência de vírgulas obrigatórias (ex: isolando o adjunto adverbial antecipado e antes de orações coordenadas), problemas de concordância e emprego de registro predominantemente coloquial e informal, com marcas de oralidade ('ouvimos muito falar', 'hoje em dia'). || C2: A redação apresenta o tema da valorização da mulher e da desigualdade de gênero, desenvolvendo-o de forma dissertativa-argumentativa. No entanto, o texto possui um tom p"
364,600,120,120,120,120,120,160.0,160.0,160.0,160.0,200.0,840.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:30:51+00:00,"C1: A redação apresenta excelente domínio da norma culta, com estrutura sintática complexa bem desenvolvida e poucos desvios gramaticais (como pequenos deslizes de concordância ou pontuação). O registro é formal e adequado ao gênero dissertativo-argumentativo. || C2: A redação apresenta o tema do suicídio entre jovens de forma clara, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa com projeto de texto estratégico. Há boa argumentação e repertório legitimado, embora haja pequ"
365,600,120,120,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:31:11+00:00,"C1: O texto apresenta um bom domínio da norma culta, com estrutura sintática predominantemente bem desenvolvida e vocabulário adequado. No entanto, há pequenos desvios pontuais, como a ausência de vírgula antes de orações explicativas/intercaladas e problemas leves de pontuação na separação de termos. || C2: A redação apresenta o tema da fome e desenvolve um texto dissertativo-argumentativo com repertório produtivo e boa estrutura. No entanto, há trechos com características mais expositivas e a "
368,600,120,120,120,120,120,120.0,120.0,160.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:31:31+00:00,"C1: O texto apresenta um bom domínio da norma culta, com desvios pontuais de pontuação (como vírgulas separando sujeito e predicado ou orações de forma inadequada) e algumas falhas leves de paralelismo e construção sintática, mas mantém a inteligibilidade e o registro formal adequado. || C2: A redação apresenta o tema dos discursos de ódio na internet de forma adequada e desenvolve o texto predominantemente em formato dissertativo-argumentativo, com presença de projeto de texto e argumentação. N"
372,600,120,120,120,120,120,80.0,120.0,120.0,120.0,80.0,520.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:32:58+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como problemas de pontuação (vírgulas separando sujeito e predicado, e orações essenciais), crases incorretas (ex: 'as mudanças'), falhas de concordância e emprego inadequado de conectivos e acentuação (ex: 'desdá', 'E possível'). A estrutura sintática é frequentemente frágil, revelando domínio mediano da norma culta. || C2: O texto apresenta o tema do livre porte de armas de forma compreendida, sem fuga, e utiliza o tipo dissertat"
379,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:33:41+00:00,"C1: A redação apresenta boa estrutura sintática e pontuação aceitável, mas contém desvios gramaticais e de concordância, como em 'Averiguara-se' (erro morfológico/ortográfico) e problemas pontuais de regência e paralelismo sintático. || C2: A redação apresenta o tema dos impactos ambientais causados por indústrias e utiliza o tipo dissertativo-argumentativo, com introdução, desenvolvimento e proposta de intervenção. No entanto, o texto possui um projeto de texto mediana, com argumentação um pouc"
385,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:34:05+00:00,"C1: Apresenta estrutura sintática boa e domínio razoável da norma culta, mas com desvios pontuais de concordância e regência (como 'leis que combatem... foram positivas' e 'se atiraram uma pedra'), além de falhas na pontuação e construção de períodos. || C2: A redação desenvolve o tema da intolerância religiosa dentro do tipo dissertativo-argumentativo, apresentando tese, argumentação e proposta de intervenção. No entanto, o texto apresenta limitações na argumentação, com trechos de superficiali"
387,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:34:30+00:00,"C1: O texto apresenta estrutura sintática produtiva com alguns desvios gramaticais e de convenções da escrita, como o uso inadequado do pronome relativo 'nos quais' e desvios pontuais de pontuação e regência. O registro formal é predominantemente mantido, mas há marcas de oralidade e construções frasais truncadas (como o uso incorreto de gerúndios que prejudicam a fluidez). || C2: O texto apresenta o tema das Doenças Sexualmente Transmissíveis entre os jovens e desenvolve o tipo dissertativo-arg"
388,600,120,160,120,120,80,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:35:04+00:00,"C1: O texto apresenta excelente domínio da norma culta e boa escolha de registro, com raros desvios pontuais, como o deslize ortográfico em 'infecctados' e pequenos problemas de pontuação. A estrutura sintática é complexa e bem desenvolvida ao longo da redação. || C2: A redação apresenta o tema de forma clara, desenvolvendo-o com um texto dissertativo-argumentativo bem estruturado, com uso de repertório sociocultural produtivo e projeto de texto estratégico. No entanto, há um pequeno desvio na s"
390,600,120,120,120,120,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:35:24+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática complexa bem desenvolvida e escolha adequada de vocabulário. Ocorrem apenas desvios pontuais de menor gravidade, como espaçamentos antes de sinais de pontuação e pequenas falhas de concordância/regência, o que impede a nota máxima. || C2: O texto apresenta o tema da reforma previdenciária de forma clara, desenvolvendo-o com boa autonomia por meio de um tipo textual dissertativo-argumentativo bem estruturado. A defesa"
392,600,120,120,120,120,120,120.0,120.0,120.0,120.0,200.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:35:44+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com desvios gramaticais pontuais (como 'perca' em vez de 'perda', 'tetam' em vez de 'tentam' e pequenos problemas de pontuação e concordância, como 'direitos garantido'). A estrutura sintática é predominantemente complexa e o vocabulário é adequado, situando o desempenho no nível de 120 pontos. || C2: A redação apresenta o tema dos direitos e valorização dos povos indígenas de forma adequada, desenvolvendo-o por meio do texto dis"
398,600,120,120,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:36:12+00:00,"C1: O texto apresenta boa estrutura sintática e domínio razoável da modalidade escrita formal, mas comete alguns desvios pontuais de pontuação (como vírgulas separando sujeito e predicado ou orações de forma inadequada) e falhas de paralelismo e construção frasal, especialmente no terceiro parágrafo. || C2: A redação apresenta o texto dissertativo-argumentativo com presença de tese e projeto de texto, mas tangencia parcialmente o foco central do tema ao se estender excessivamente em críticas a g"
401,600,120,120,120,120,120,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:36:54+00:00,"C1: O texto apresenta desvios gramaticais medianos, como problemas de pontuação (espaços antes de pontuação e vírgulas mal empregadas), erros de regência e crase ('afim' por 'a fim', regência de 'aspirar' ou 'visar', etc.), além de construções sintáticas truncadas e escolhas de registro por vezes informais. Demonstra domínio parcial da norma culta. || C2: A redação apresenta o tema das fake news e sua influência na política, desenvolvendo-o por meio do texto dissertativo-argumentativo com presen"
402,600,120,120,120,120,120,80.0,120.0,120.0,80.0,160.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:37:40+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como erros de ortografia ('estàtisticas', 'convém analizamos', 'consequência', 'apena', 'teória', 'escola', 'inião', 'poís'), pontuação inadequada (falta de vírgulas em orações subordinadas e isolamento incorreto de períodos por ponto final) e falhas de concordância ('esses ideais iluminista é contestado'). O registro formal é prejudicado por construções truncadas e inadequações vocabulares. || C2: A redação desenvolve o tema do su"
404,600,120,120,120,120,120,80.0,120.0,80.0,80.0,40.0,400.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:37:59+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como erros de pontuação que comprometem a estrutura sintática (espaços antes de vírgulas e pontos), problemas de concordância, falhas de regência e construções truncadas, além de desvios ortográficos (como 'aís' em vez de 'país' e 'podeira' em vez de 'poderia'). O repertório de estruturas sintáticas é limitado e há falhas evidentes na escolha de registro e na coesão frasal. || C2: A redação apresenta o tema dos agrotóxicos e utiliz"
405,600,120,120,120,120,120,120.0,160.0,160.0,120.0,200.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:39:11+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com poucos desvios gramaticais pontuais, como problemas de pontuação (vírgula separando sujeito e predicado), regência ('à margem', 'a que são submetidos') e concordância ('ressocialização dos mesmo', 'trabalho informar'). A estrutura sintática é complexa, mas a presença desses desvios recorrentes impede a obtenção de notas superiores. || C2: A redação desenvolve o tema de forma dissertativo-argumentativa, apresentando repertório"
406,600,120,160,120,120,80,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:40:01+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte, mas comete desvios gramaticais pontuais, como problemas de regência ('não estar de acordo com'), falhas de pontuação (isolamento incorreto de elementos no último parágrafo) e desvios leves de concordância e paralelismo. || C2: A redação apresenta o tema do discurso de ódio nas redes sociais e desenvolve o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto, o texto limit"
411,600,120,120,120,120,120,120.0,120.0,120.0,120.0,200.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:41:06+00:00,"C1: O texto apresenta estrutura sintática produtiva com alguns desvios gramaticais e de pontuação, além de falhas pontuais na concordância e na escolha vocabular (como 'cujo funciona' e 'optam-se a querer'). O registro formal é predominantemente mantido, mas há imprecisões na construção sintática e no paralelismo. || C2: A redação apresenta o tema da sexualidade na adolescência de forma mediana, compreendendo a proposta e utilizando o tipo dissertativo-argumentativo, embora com argumentação por "
420,600,120,160,120,120,80,120.0,120.0,160.0,120.0,80.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:41:24+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com desvios gramaticais pontuais, como problemas de pontuação (separação incorreta entre sujeito e predicado) e pequenos erros de acentuação e regência (como 'relacionados as camadas'). No entanto, demonstra boa estrutura sintática e escolha adequada de vocabulário, situando-se no nível intermediário-alto da competência. || C2: O texto apresenta o tema da reforma da previdência de forma adequada, desenvolvendo-o por meio de uma estr"
423,600,120,120,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:41:47+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com raros desvios gramaticais (como 'cuminaram' em vez de culminar e 'se faz insuficiente' em discordância com o sujeito). Contudo, há falhas pontuais na pontuação e na escolha de registro, justificando a nota 120. || C2: A redação apresenta o gênero dissertativo-argumentativo com tese, desenvolvimento de argumentos e proposta de intervenção, abordando o tema sem tangenciamento. No entanto, o repertório sociocultural é fraco ou pouc"
424,600,120,120,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:42:08+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais pontuais, como o uso inadequado de crase ('à uma política') e pequenos deslizes de regência e coesão, revelando domínio mediano da norma culta. || C2: A redação apresenta o tema da violência contra a mulher e desenvolve o texto no formato dissertativo-argumentativo, com introdução, argumentos e proposta de intervenção. No entanto, o gênero é desenvolvido de forma mediana, com partes expositi"
436,640,120,120,120,120,160,120.0,120.0,120.0,120.0,80.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:42:32+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom domínio do vocabulário, mas contém alguns desvios gramaticais e de pontuação, além de pequenas falhas de construção e repetições que impedem a nota máxima. || C2: O texto apresenta o tema do transumanismo e desenvolve o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto, a argumentação apresenta falhas pontuais de projeto de texto e progressão, mantendo a estrutura mediana exigida para e"
439,640,120,160,120,120,120,120.0,120.0,160.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:42:57+00:00,"C1: O texto apresenta boa estrutura sintática e vocabulário adequado, mas contém desvios pontuais de gramática e ortografia, como ausência de crase ('acesso as informações'), desvios de pontuação (vírgulas separando sujeito e predicado ou orações de forma inadequada) e pequeno erro ortográfico ('concientize'). || C2: A redação apresenta o tema da vacinação e desenvolve o texto no modelo dissertativo-argumentativo, com uso de repertório sociocultural produtivo (Revolta da Vacina e Ministério da S"
444,640,120,160,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:44:22+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com desvios pontuais de pontuação (como a vírgula incorreta entre o sujeito e o predicado no primeiro parágrafo) e de concordância ('As maiorias dos casos'), além de falhas leves na escolha de registro e estruturação sintática. || C2: A redação desenvolve o tema dissertativo-argumentativo, apresentando repertório produtivo e estrutura com introdução, desenvolvimento e conclusão. No entanto, o texto apresenta trechos com argumentação median"
445,640,120,120,120,160,120,120.0,160.0,160.0,120.0,40.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:44:42+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de gramática e convenções da escrita, como o uso inadequado de crase ('representou à uma sociedade'), problemas de pontuação (vírgulas antes de orações adjetivas restritivas ou separando sujeito e predicado) e alguns desvios de regência e ortografia ao longo da redação. || C2: A redação apresenta o tema do feminicídio e da violência contra a mulher de forma clara, desenvolvendo-o por meio de um texto dissertativo-argument"
448,640,120,160,120,120,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:45:02+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com alguns desvios pontuais de pontuação, como a separação inadequada entre sujeito e predicado e o uso de vírgulas que prejudicam a fluidez sintática (ex: 'onde uma organização..., vemos no cenário...'). A estrutura sintática é predominantemente complexa, mas há falhas na coesão interna dos períodos. || C2: A redação apresenta o tema de forma adequada e desenvolve o texto no formato dissertativo-argumentativo. No entanto, o repertório leg"
453,640,120,160,120,160,80,120.0,120.0,120.0,80.0,40.0,480.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:45:22+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com desvios gramaticais pontuais (como concordâncias incorretas em 'como deve ser os presídios' e 'cárceres brasileiro') e problemas de pontuação e paralelismo sintático ao longo dos parágrafos. || C2: O texto apresenta o tema do sistema prisional brasileiro dentro do tipo dissertativo-argumentativo, com presença de projeto de texto e argumentos. No entanto, o desenvolvimento argumentativo apresenta trechos com forte apelo emocio"
456,640,120,160,120,120,120,80.0,120.0,120.0,80.0,80.0,480.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:09:05+00:00,"C1: A redação apresenta diversos desvios gramaticais graves, como problemas de concordância ('transtorno mentais', 'os motivos que leva'), pontuação inadequada (espaços incorretos antes de vírgulas e pontos), regência e falhas na estrutura sintática e seleção vocabular. || C2: A redação apresenta o tema do suicídio sem tangenciá-lo e utiliza o tipo dissertativo-argumentativo, contudo, a argumentação é predominantemente mediana, com trechos de caráter expositivo e informativo, além de apresentar "
458,640,120,160,120,120,120,120.0,120.0,120.0,80.0,40.0,480.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:09:52+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação aceitável, mas comete alguns desvios gramaticais e pontuais (como separação inadequada de orações, problemas de regência e uso inconsistente de aspas) que revelam domínio medianamente autônomo da norma culta. || C2: A redação apresenta o texto dissertativo-argumentativo com uma estrutura produtiva, discutindo o tema de forma clara e demonstrando compreensão da proposta. Contudo, o desenvolvimento argumentativo apresenta trechos fragmentad"
468,640,120,120,120,120,160,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:10:16+00:00,"C1: A redação apresenta desvios graves na modalidade escrita formal, como problemas expressivos de pontuação (uso inadequado de interrogações e vírgulas separando sujeito e predicado), desvios de concordância e inadequações sintáticas frequentes, evidenciando domínio precário da norma culta. || C2: A redação apresenta o tema da intolerância religiosa e desenvolve o texto de forma dissertativo-argumentativa, contendo introdução, desenvolvimento e conclusão. No entanto, o gênero apresenta limitaçõ"
486,680,120,160,120,160,120,120.0,160.0,160.0,120.0,200.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:10:49+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte, mas comete alguns desvios gramaticais pontuais, como erros de ortografia ('ois', 'tm'), falhas de acentuação ('à época' crase incorreta) e pequenos problemas de concordância e regência. O registro formal é predominantemente mantido. || C2: A redação apresenta um bom domínio do tipo textual dissertativo-argumentativo, com uma estrutura clara que inclui introdução, desenvolvimento e proposta de intervenção. O tema é"
489,680,120,160,120,120,160,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:11:08+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação aceitável, mas contém alguns desvios gramaticais e de convenções da escrita, como o erro de digitação 'necessidadede', problemas de pontuação e regência ('segurança a população'), além de desvios ortográficos pontuais ('requesitos'). || C2: A redação apresenta o tema do Estatuto do Desarmamento e desenvolve um texto dissertativo-argumentativo com uma tese clara e defesa de ponto de vista. No entanto, o repertório sociocultural é escasso e"
491,680,120,160,120,160,120,80.0,120.0,120.0,120.0,200.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:11:44+00:00,"C1: O texto apresenta desvios gramaticais evidentes, como problemas de pontuação (vírgulas separando sujeito e predicado), falhas de concordância ('que faze recapacitar', 'equipes mistos') e regência, além de construções sintáticas truncadas e emprego inadequado de crase ('devido ás situações'). || C2: A redação apresenta o tema do abuso de autoridade e utiliza o modelo dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto, o texto apresenta trechos com traços de nar"
492,680,120,160,120,160,120,80.0,120.0,120.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:13:22+00:00,"C1: O texto apresenta desvios gramaticais e estruturais recorrentes, como erros de pontuação (espaços antes de vírgulas e pontos), falhas de concordância ('esferas governamentais deve'), regência inadequada e problemas sintáticos (frases longas e confusas, como 'traz tona' e 'força influência de tais'). Tais desvios evidenciam domínio mediano da norma culta, encaixando-se na faixa de 80 pontos. || C2: A redação apresenta o tema da responsabilidade dos influenciadores digitais e utiliza o tipo di"
